Sequence number,burst index,ip of sending device,time sent (ns),time received (ns)
4262,532,"192.168.1.10",439124589509648,8134898495826
4263,532,"192.168.1.10",439124589514481,8134898498425
4261,532,"192.168.1.4",264224306130656,8134898500707
4262,532,"192.168.1.4",264224306135712,8134898502979
4264,533,"192.168.1.10",439124589685444,8134898549116
4265,533,"192.168.1.10",439124589693037,8134898551676
4264,533,"192.168.1.4",264224306310934,8134898553908
4266,533,"192.168.1.10",439124589697870,8134898556438
4265,533,"192.168.1.4",264224306318378,8134898600545
4267,533,"192.168.1.10",439124589702889,8134898603022
4266,533,"192.168.1.4",264224306323675,8134898605304
4268,533,"192.168.1.10",439124589707778,8134898607690
4269,533,"192.168.1.10",439124589712611,8134898653243
4267,533,"192.168.1.4",264224306328749,8134898655634
4270,533,"192.168.1.10",439124589717463,8134898657910
4268,533,"192.168.1.4",264224306333952,8134898660264
4271,533,"192.168.1.10",439124589722518,8134898705901
4269,533,"192.168.1.4",264224306338971,8134898708367
4270,533,"192.168.1.4",264224306343989,8134898710675
4271,533,"192.168.1.4",264224306349026,8134898713038
4272,534,"192.168.1.10",439124589893778,8134898764811
4273,534,"192.168.1.10",439124589901278,8134898771086
4272,534,"192.168.1.4",264224306519526,8134898776640
4274,534,"192.168.1.10",439124589906241,8134898780594
4273,534,"192.168.1.4",264224306526971,8134898810907
4275,534,"192.168.1.10",439124589911074,8134898813614
4274,534,"192.168.1.4",264224306532119,8134898815904
4276,534,"192.168.1.10",439124589916167,8134898818193
4275,534,"192.168.1.4",264224306537175,8134898869258
4277,534,"192.168.1.10",439124589921018,8134898871740
4276,534,"192.168.1.4",264224306542286,8134898874054
4278,534,"192.168.1.10",439124589926055,8134898876284
4279,534,"192.168.1.10",439124589931092,8134898916160
4277,534,"192.168.1.4",264224306547341,8134898918674
4278,534,"192.168.1.4",264224306552360,8134898921134
4279,534,"192.168.1.4",264224306557415,8134898923441
4280,535,"192.168.1.10",439124590102092,8134898969309
4281,535,"192.168.1.10",439124590109759,8134898971800
4280,535,"192.168.1.4",264224306727712,8134898973963
4282,535,"192.168.1.10",439124590115018,8134898976509
4281,535,"192.168.1.4",264224306735230,8134899021214
4283,535,"192.168.1.10",439124590119963,8134899023685
4282,535,"192.168.1.4",264224306740637,8134899026080
4284,535,"192.168.1.10",439124590125074,8134899028371
4283,535,"192.168.1.4",264224306745693,8134899073606
4285,535,"192.168.1.10",439124590129944,8134899078335
4284,535,"192.168.1.4",264224306750767,8134899080659
4286,535,"192.168.1.10",439124590134981,8134899083016
4285,535,"192.168.1.4",264224306755767,8134899126526
4287,535,"192.168.1.10",439124590140055,8134899128914
4286,535,"192.168.1.4",264224306760823,8134899131201
4287,535,"192.168.1.4",264224306765934,8134899133322
4288,536,"192.168.1.10",439124590310315,8134899179709
4289,536,"192.168.1.10",439124590317944,8134899182291
4288,536,"192.168.1.4",264224306936100,8134899184543
4290,536,"192.168.1.10",439124590322926,8134899186870
4289,536,"192.168.1.4",264224306943526,8134899231317
4291,536,"192.168.1.10",439124590327833,8134899233817
4292,536,"192.168.1.10",439124590332870,8134899236161
4290,536,"192.168.1.4",264224306948915,8134899238478
4293,536,"192.168.1.10",439124590337759,8134899290636
4291,536,"192.168.1.4",264224306954119,8134899295717
4294,536,"192.168.1.10",439124590342611,8134899298740
4292,536,"192.168.1.4",264224306959137,8134899303018
4295,536,"192.168.1.10",439124590347481,8134899336663
4293,536,"192.168.1.4",264224306964193,8134899339143
4294,536,"192.168.1.4",264224306969230,8134899341388
4295,536,"192.168.1.4",264224306974249,8134899343679
4296,537,"192.168.1.10",439124590518555,8134899390047
4297,537,"192.168.1.10",439124590526204,8134899392586
4296,537,"192.168.1.4",264224307144730,8134899396908
4298,537,"192.168.1.10",439124590531296,8134899399247
4297,537,"192.168.1.4",264224307152119,8134899441686
4299,537,"192.168.1.10",439124590536278,8134899444175
4298,537,"192.168.1.4",264224307157249,8134899446458
4300,537,"192.168.1.10",439124590541148,8134899448841
4299,537,"192.168.1.4",264224307162249,8134899494316
4301,537,"192.168.1.10",439124590546241,8134899496754
4300,537,"192.168.1.4",264224307167304,8134899499002
4302,537,"192.168.1.10",439124590551111,8134899501328
4301,537,"192.168.1.4",264224307172341,8134899546784
4303,537,"192.168.1.10",439124590556463,8134899549268
4302,537,"192.168.1.4",264224307177434,8134899551614
4303,537,"192.168.1.4",264224307182471,8134899553930
4304,538,"192.168.1.10",439124590727055,8134899600406
4305,538,"192.168.1.10",439124590734592,8134899602903
4304,538,"192.168.1.4",264224307352730,8134899605209
4306,538,"192.168.1.10",439124590739778,8134899607528
4305,538,"192.168.1.4",264224307360119,8134899652177
4307,538,"192.168.1.10",439124590744889,8134899654768
4306,538,"192.168.1.4",264224307365230,8134899657089
4308,538,"192.168.1.10",439124590749759,8134899659625
4307,538,"192.168.1.4",264224307370323,8134899704830
4309,538,"192.168.1.10",439124590754815,8134899707370
4308,538,"192.168.1.4",264224307375360,8134899712070
4310,538,"192.168.1.10",439124590759685,8134899714443
4309,538,"192.168.1.4",264224307380397,8134899757798
4311,538,"192.168.1.10",439124590764500,8134899760295
4310,538,"192.168.1.4",264224307385656,8134899762622
4311,538,"192.168.1.4",264224307390675,8134899765088
4312,539,"192.168.1.10",439124590935315,8134899815477
4313,539,"192.168.1.10",439124590942963,8134899818433
4312,539,"192.168.1.4",264224307560897,8134899820759
4314,539,"192.168.1.10",439124590947926,8134899823172
4313,539,"192.168.1.4",264224307568304,8134899862691
4315,539,"192.168.1.10",439124590952926,8134899865293
4314,539,"192.168.1.4",264224307573582,8134899867555
4316,539,"192.168.1.10",439124590957741,8134899869839
4315,539,"192.168.1.4",264224307578619,8134899915284
4317,539,"192.168.1.10",439124590962592,8134899917820
4316,539,"192.168.1.4",264224307583637,8134899920096
4318,539,"192.168.1.10",439124590967704,8134899922340
4317,539,"192.168.1.4",264224307588712,8134899967989
4319,539,"192.168.1.10",439124590972555,8134899970375
4318,539,"192.168.1.4",264224307593786,8134899972751
4319,539,"192.168.1.4",264224307598860,8134899975068
4320,540,"192.168.1.10",439124591143685,8134900022422
4321,540,"192.168.1.10",439124591151167,8134900025103
4320,540,"192.168.1.4",264224307769267,8134900027258
4322,540,"192.168.1.10",439124591156167,8134900031910
4321,540,"192.168.1.4",264224307776637,8134900073169
4323,540,"192.168.1.10",439124591161111,8134900075618
4322,540,"192.168.1.4",264224307781841,8134900078236
4324,540,"192.168.1.10",439124591166074,8134900080617
4325,540,"192.168.1.10",439124591170944,8134900125707
4323,540,"192.168.1.4",264224307786897,8134900128455
4326,540,"192.168.1.10",439124591175852,8134900130740
4324,540,"192.168.1.4",264224307792230,8134900132964
4327,540,"192.168.1.10",439124591180704,8134900178478
4325,540,"192.168.1.4",264224307797378,8134900180976
4326,540,"192.168.1.4",264224307802452,8134900183236
4328,541,"192.168.1.10",439124591351889,8134900185542
4329,541,"192.168.1.10",439124591359481,8134900231685
4328,541,"192.168.1.4",264224307977619,8134900234177
4330,541,"192.168.1.10",439124591364907,8134900236388
4329,541,"192.168.1.4",264224307985100,8134900238794
4331,541,"192.168.1.10",439124591369833,8134900284544
4330,541,"192.168.1.4",264224307990230,8134900288971
4332,541,"192.168.1.10",439124591374722,8134900293326
4331,541,"192.168.1.4",264224307995249,8134900297776
4333,541,"192.168.1.10",439124591379611,8134900336935
4334,541,"192.168.1.10",439124591384463,8134900339405
4335,541,"192.168.1.10",439124591389592,8134900341674
4332,541,"192.168.1.4",264224308008767,8134900346177
4333,541,"192.168.1.4",264224308015582,8134900388844
4334,541,"192.168.1.4",264224308020693,8134900391287
4335,541,"192.168.1.4",264224308025767,8134900393420
4336,542,"192.168.1.10",439124591560241,8134900395746
4337,542,"192.168.1.10",439124591567722,8134900442338
4336,542,"192.168.1.4",264224308186471,8134900444897
4338,542,"192.168.1.10",439124591572852,8134900447186
4339,542,"192.168.1.10",439124591577963,8134900449363
4337,542,"192.168.1.4",264224308193897,8134900494500
4340,542,"192.168.1.10",439124591582852,8134900497050
4338,542,"192.168.1.4",264224308199378,8134900499336
4341,542,"192.168.1.10",439124591587870,8134900501619
4339,542,"192.168.1.4",264224308204415,8134900546586
4342,542,"192.168.1.10",439124591592704,8134900549205
4340,542,"192.168.1.4",264224308209508,8134900551490
4343,542,"192.168.1.10",439124591597759,8134900553725
4341,542,"192.168.1.4",264224308214526,8134900599271
4342,542,"192.168.1.4",264224308219545,8134900601799
4343,542,"192.168.1.4",264224308224600,8134900604074
4344,543,"192.168.1.10",439124591768315,8134900606408
4345,543,"192.168.1.10",439124591775889,8134900652547
4344,543,"192.168.1.4",264224308394193,8134900655078
4346,543,"192.168.1.10",439124591780944,8134900657287
4345,543,"192.168.1.4",264224308401563,8134900661707
4347,543,"192.168.1.10",439124591785815,8134900704639
4346,543,"192.168.1.4",264224308406619,8134900707105
4348,543,"192.168.1.10",439124591790870,8134900709443
4347,543,"192.168.1.4",264224308411675,8134900711606
4349,543,"192.168.1.10",439124591795722,8134900757123
4348,543,"192.168.1.4",264224308416749,8134900759671
4350,543,"192.168.1.10",439124591800592,8134900761954
4349,543,"192.168.1.4",264224308421767,8134900764372
4351,543,"192.168.1.10",439124591805611,8134900812969
4350,543,"192.168.1.4",264224308426823,8134900816179
4351,543,"192.168.1.4",264224308431860,8134900819703
4352,544,"192.168.1.10",439124591976741,8134900823182
4353,544,"192.168.1.10",439124591984278,8134900862758
4352,544,"192.168.1.4",264224308602563,8134900865328
4354,544,"192.168.1.10",439124591989518,8134900867554
4353,544,"192.168.1.4",264224308610026,8134900869902
4355,544,"192.168.1.10",439124591994500,8134900915038
4354,544,"192.168.1.4",264224308615119,8134900917580
4355,544,"192.168.1.4",264224308620156,8134900919900
4356,544,"192.168.1.4",264224308625212,8134900922198
4356,544,"192.168.1.10",439124591999500,8134900967631
4357,544,"192.168.1.4",264224308630323,8134900970157
4357,544,"192.168.1.10",439124592015685,8134900972394
4358,544,"192.168.1.4",264224308635360,8134900974629
4358,544,"192.168.1.10",439124592020889,8134901020099
4359,544,"192.168.1.4",264224308640378,8134901022621
4359,544,"192.168.1.10",439124592025926,8134901024878
4360,545,"192.168.1.10",439124592185685,8134901027185
4361,545,"192.168.1.10",439124592193352,8134901073493
4360,545,"192.168.1.4",264224308810693,8134901076045
4362,545,"192.168.1.10",439124592198463,8134901078239
4361,545,"192.168.1.4",264224308818175,8134901080579
4363,545,"192.168.1.10",439124592203296,8134901125267
4362,545,"192.168.1.4",264224308823508,8134901127741
4364,545,"192.168.1.10",439124592208167,8134901130021
4363,545,"192.168.1.4",264224308828600,8134901132441
4365,545,"192.168.1.10",439124592213000,8134901178510
4364,545,"192.168.1.4",264224308833656,8134901180973
4366,545,"192.168.1.10",439124592218092,8134901183293
4365,545,"192.168.1.4",264224308838693,8134901185722
4367,545,"192.168.1.10",439124592222944,8134901230599
4366,545,"192.168.1.4",264224308843915,8134901233073
4367,545,"192.168.1.4",264224308848971,8134901235466
4368,546,"192.168.1.10",439124592393889,8134901237944
4369,546,"192.168.1.10",439124592401537,8134901283880
4368,546,"192.168.1.4",264224309019119,8134901286470
4370,546,"192.168.1.10",439124592406630,8134901288822
4369,546,"192.168.1.4",264224309026545,8134901290975
4371,546,"192.168.1.10",439124592411722,8134901339389
4370,546,"192.168.1.4",264224309031637,8134901342349
4372,546,"192.168.1.10",439124592416648,8134901346206
4371,546,"192.168.1.4",264224309036656,8134901350363
4373,546,"192.168.1.10",439124592421537,8134901388730
4372,546,"192.168.1.4",264224309041730,8134901391334
4374,546,"192.168.1.10",439124592426426,8134901393622
4373,546,"192.168.1.4",264224309046804,8134901395935
4375,546,"192.168.1.10",439124592431222,8134901440997
4374,546,"192.168.1.4",264224309051897,8134901443500
4375,546,"192.168.1.4",264224309056878,8134901445827
4376,547,"192.168.1.10",439124592601759,8134901448159
4377,547,"192.168.1.10",439124592609463,8134901494359
4376,547,"192.168.1.4",264224309227545,8134901496905
4378,547,"192.168.1.10",439124592614796,8134901499119
4377,547,"192.168.1.4",264224309234952,8134901501494
4379,547,"192.168.1.10",439124592619685,8134901545988
4378,547,"192.168.1.4",264224309240137,8134901548453
4380,547,"192.168.1.10",439124592624778,8134901551030
4379,547,"192.168.1.4",264224309245137,8134901553331
4381,547,"192.168.1.10",439124592629611,8134901598740
4380,547,"192.168.1.4",264224309250378,8134901601226
4382,547,"192.168.1.10",439124592634518,8134901603507
4381,547,"192.168.1.4",264224309255397,8134901605970
4383,547,"192.168.1.10",439124592639389,8134901651415
4382,547,"192.168.1.4",264224309260452,8134901653887
4383,547,"192.168.1.4",264224309265471,8134901656182
4384,548,"192.168.1.10",439124592809981,8134901658470
4385,548,"192.168.1.10",439124592817518,8134901704607
4384,548,"192.168.1.4",264224309435508,8134901707144
4386,548,"192.168.1.10",439124592822463,8134901709510
4385,548,"192.168.1.4",264224309442971,8134901711820
4387,548,"192.168.1.10",439124592827370,8134901756476
4386,548,"192.168.1.4",264224309448267,8134901758981
4388,548,"192.168.1.10",439124592832222,8134901761267
4389,548,"192.168.1.10",439124592837055,8134901763579
4387,548,"192.168.1.4",264224309453360,8134901809308
4390,548,"192.168.1.10",439124592841889,8134901811873
4388,548,"192.168.1.4",264224309458434,8134901814190
4391,548,"192.168.1.10",439124592846648,8134901817199
4389,548,"192.168.1.4",264224309463452,8134901868993
4390,548,"192.168.1.4",264224309468489,8134901871455
4392,549,"192.168.1.10",439124593018241,8134901873683
4393,549,"192.168.1.10",439124593025870,8134901875939
4392,549,"192.168.1.4",264224309643934,8134901878186
4394,549,"192.168.1.10",439124593030759,8134901880637
4393,549,"192.168.1.4",264224309651360,8134901913271
4395,549,"192.168.1.10",439124593035630,8134901915843
4396,549,"192.168.1.10",439124593040463,8134901966908
4394,549,"192.168.1.4",264224309656675,8134901971445
4397,549,"192.168.1.10",439124593045278,8134901973764
4395,549,"192.168.1.4",264224309661693,8134901976194
4398,549,"192.168.1.10",439124593050148,8134902019630
4396,549,"192.168.1.4",264224309666786,8134902022060
4399,549,"192.168.1.10",439124593054944,8134902024334
4397,549,"192.168.1.4",264224309671804,8134902026566
4398,549,"192.168.1.4",264224309676860,8134902072114
4399,549,"192.168.1.4",264224309681860,8134902074608
4400,550,"192.168.1.10",439124593226518,8134902076865
4401,550,"192.168.1.10",439124593234018,8134902079215
4400,550,"192.168.1.4",264224309852378,8134902125538
4402,550,"192.168.1.10",439124593239333,8134902127979
4401,550,"192.168.1.4",264224309859693,8134902130228
4403,550,"192.168.1.10",439124593244222,8134902132363
4402,550,"192.168.1.4",264224309864786,8134902184438
4404,550,"192.168.1.10",439124593249111,8134902186989
4403,550,"192.168.1.4",264224309869823,8134902189261
4405,550,"192.168.1.10",439124593254000,8134902191430
4404,550,"192.168.1.4",264224309874860,8134902193638
4406,550,"192.168.1.10",439124593258870,8134902196033
4405,550,"192.168.1.4",264224309879841,8134902228803
4407,550,"192.168.1.10",439124593263648,8134902231289
4406,550,"192.168.1.4",264224309884860,8134902282617
4407,550,"192.168.1.4",264224309889971,8134902287231
4408,551,"192.168.1.10",439124593435241,8134902289569
4409,551,"192.168.1.10",439124593442944,8134902291901
4408,551,"192.168.1.4",264224310060582,8134902343961
4410,551,"192.168.1.10",439124593448055,8134902348092
4409,551,"192.168.1.4",264224310068045,8134902351119
4411,551,"192.168.1.10",439124593452981,8134902356799
4410,551,"192.168.1.4",264224310073397,8134902360018
4412,551,"192.168.1.10",439124593457963,8134902363509
4411,551,"192.168.1.4",264224310078452,8134902386787
4413,551,"192.168.1.10",439124593462870,8134902389250
4412,551,"192.168.1.4",264224310083508,8134902440333
4414,551,"192.168.1.10",439124593467722,8134902442825
4413,551,"192.168.1.4",264224310088526,8134902445169
4415,551,"192.168.1.10",439124593472592,8134902447683
4414,551,"192.168.1.4",264224310093619,8134902493156
4415,551,"192.168.1.4",264224310098637,8134902495575
4416,552,"192.168.1.10",439124593643222,8134902497850
4417,552,"192.168.1.10",439124593650704,8134902500170
4416,552,"192.168.1.4",264224310269063,8134902546808
4418,552,"192.168.1.10",439124593655796,8134902549342
4417,552,"192.168.1.4",264224310276526,8134902551636
4419,552,"192.168.1.10",439124593660592,8134902553960
4418,552,"192.168.1.4",264224310281637,8134902598031
4420,552,"192.168.1.10",439124593665426,8134902600939
4421,552,"192.168.1.10",439124593670426,8134902605379
4419,552,"192.168.1.4",264224310286656,8134902607818
4422,552,"192.168.1.10",439124593675259,8134902650817
4420,552,"192.168.1.4",264224310291712,8134902653428
4423,552,"192.168.1.10",439124593680092,8134902655748
4421,552,"192.168.1.4",264224310296712,8134902658006
4422,552,"192.168.1.4",264224310301934,8134902703337
4423,552,"192.168.1.4",264224310306952,8134902705790
4424,553,"192.168.1.10",439124593851333,8134902708049
4425,553,"192.168.1.10",439124593858870,8134902710397
4424,553,"192.168.1.4",264224310477175,8134902756643
4426,553,"192.168.1.10",439124593864148,8134902759194
4425,553,"192.168.1.4",264224310484508,8134902761415
4427,553,"192.168.1.10",439124593869018,8134902763791
4426,553,"192.168.1.4",264224310489656,8134902808673
4428,553,"192.168.1.10",439124593873889,8134902811173
4427,553,"192.168.1.4",264224310494675,8134902813572
4429,553,"192.168.1.10",439124593878741,8134902815969
4428,553,"192.168.1.4",264224310499749,8134902871198
4430,553,"192.168.1.10",439124593883722,8134902874737
4431,553,"192.168.1.10",439124593888630,8134902878466
4429,553,"192.168.1.4",264224310504804,8134902882504
4430,553,"192.168.1.4",264224310509823,8134902886771
4431,553,"192.168.1.4",264224310514897,8134902889318
4432,554,"192.168.1.10",439124594059907,8134902912752
4433,554,"192.168.1.10",439124594067407,8134902915253
4432,554,"192.168.1.4",264224310685434,8134902967120
4434,554,"192.168.1.10",439124594072407,8134902969597
4433,554,"192.168.1.4",264224310692915,8134902972011
4435,554,"192.168.1.10",439124594077241,8134902974308
4436,554,"192.168.1.10",439124594082092,8134903019202
4434,554,"192.168.1.4",264224310698378,8134903021763
4437,554,"192.168.1.10",439124594086926,8134903024163
4435,554,"192.168.1.4",264224310703415,8134903026452
4438,554,"192.168.1.10",439124594091833,8134903071709
4436,554,"192.168.1.4",264224310708563,8134903074238
4439,554,"192.168.1.10",439124594096630,8134903076501
4437,554,"192.168.1.4",264224310713637,8134903078731
4438,554,"192.168.1.4",264224310718656,8134903124311
4439,554,"192.168.1.4",264224310723712,8134903126850
4440,555,"192.168.1.10",439124594268037,8134903129224
4441,555,"192.168.1.10",439124594275611,8134903131600
4440,555,"192.168.1.4",264224310893878,8134903177664
4442,555,"192.168.1.10",439124594280555,8134903180188
4441,555,"192.168.1.4",264224310901304,8134903182424
4443,555,"192.168.1.10",439124594285574,8134903184847
4442,555,"192.168.1.4",264224310906360,8134903230550
4444,555,"192.168.1.10",439124594290389,8134903233003
4443,555,"192.168.1.4",264224310911452,8134903237506
4445,555,"192.168.1.10",439124594295407,8134903239759
4446,555,"192.168.1.10",439124594300296,8134903242075
4444,555,"192.168.1.4",264224310916545,8134903281753
4447,555,"192.168.1.10",439124594305148,8134903284254
4445,555,"192.168.1.4",264224310921582,8134903286632
4446,555,"192.168.1.4",264224310926600,8134903334879
4447,555,"192.168.1.4",264224310931656,8134903337320
4448,556,"192.168.1.10",439124594476630,8134903339679
4449,556,"192.168.1.10",439124594484130,8134903341954
4448,556,"192.168.1.4",264224311102063,8134903394501
4450,556,"192.168.1.10",439124594489481,8134903397711
4449,556,"192.168.1.4",264224311109489,8134903400052
4451,556,"192.168.1.10",439124594494389,8134903402290
4450,556,"192.168.1.4",264224311114767,8134903404524
4452,556,"192.168.1.10",439124594499278,8134903407039
4451,556,"192.168.1.4",264224311119786,8134903449713
4453,556,"192.168.1.10",439124594504389,8134903453188
4452,556,"192.168.1.4",264224311124823,8134903455325
4454,556,"192.168.1.10",439124594509370,8134903496461
4453,556,"192.168.1.4",264224311129897,8134903498747
4455,556,"192.168.1.10",439124594514278,8134903500866
4454,556,"192.168.1.4",264224311134952,8134903503215
4456,557,"192.168.1.10",439124594684648,8134903548914
4457,557,"192.168.1.10",439124594692222,8134903551499
4456,557,"192.168.1.4",264224311310675,8134903556873
4458,557,"192.168.1.10",439124594697259,8134903559007
4459,557,"192.168.1.10",439124594702130,8134903601417
4457,557,"192.168.1.4",264224311318119,8134903603751
4460,557,"192.168.1.10",439124594707018,8134903605840
4458,557,"192.168.1.4",264224311323508,8134903608113
4461,557,"192.168.1.10",439124594711870,8134903653387
4459,557,"192.168.1.4",264224311328526,8134903655821
4462,557,"192.168.1.10",439124594716907,8134903658078
4460,557,"192.168.1.4",264224311333637,8134903660158
4463,557,"192.168.1.10",439124594721685,8134903706309
4461,557,"192.168.1.4",264224311338675,8134903708637
4462,557,"192.168.1.4",264224311343675,8134903710684
4463,557,"192.168.1.4",264224311348693,8134903712903
4464,558,"192.168.1.10",439124594893055,8134903760276
4465,558,"192.168.1.10",439124594900574,8134903762650
4464,558,"192.168.1.4",264224311518675,8134903764828
4466,558,"192.168.1.10",439124594905574,8134903766952
4465,558,"192.168.1.4",264224311526119,8134903769317
4467,558,"192.168.1.10",439124594910518,8134903810294
4466,558,"192.168.1.4",264224311531230,8134903812541
4468,558,"192.168.1.10",439124594915500,8134903814771
4467,558,"192.168.1.4",264224311536286,8134903864277
4469,558,"192.168.1.10",439124594920592,8134903868541
4468,558,"192.168.1.4",264224311541360,8134903875911
4470,558,"192.168.1.10",439124594925518,8134903879998
4469,558,"192.168.1.4",264224311546471,8134903918335
4471,558,"192.168.1.10",439124594930574,8134903921068
4470,558,"192.168.1.4",264224311551563,8134903923153
4471,558,"192.168.1.4",264224311556619,8134903925363
4472,559,"192.168.1.10",439124595101204,8134903927728
4473,559,"192.168.1.10",439124595108852,8134903970023
4472,559,"192.168.1.4",264224311726971,8134903972555
4474,559,"192.168.1.10",439124595114278,8134903974781
4473,559,"192.168.1.4",264224311734397,8134903976933
4475,559,"192.168.1.10",439124595119296,8134904023086
4474,559,"192.168.1.4",264224311739489,8134904025567
4476,559,"192.168.1.10",439124595124296,8134904027559
4475,559,"192.168.1.4",264224311744452,8134904029914
4477,559,"192.168.1.10",439124595129222,8134904075473
4476,559,"192.168.1.4",264224311749471,8134904077990
4478,559,"192.168.1.10",439124595134204,8134904080176
4477,559,"192.168.1.4",264224311754545,8134904082529
4479,559,"192.168.1.10",439124595139241,8134904127952
4478,559,"192.168.1.4",264224311759804,8134904130468
4479,559,"192.168.1.4",264224311764841,8134904132552
4480,560,"192.168.1.10",439124595309611,8134904134757
4481,560,"192.168.1.10",439124595317148,8134904180722
4480,560,"192.168.1.4",264224311935304,8134904185395
4482,560,"192.168.1.10",439124595322185,8134904187488
4481,560,"192.168.1.4",264224311942656,8134904189772
4483,560,"192.168.1.10",439124595327167,8134904233153
4482,560,"192.168.1.4",264224311947971,8134904235751
4484,560,"192.168.1.10",439124595332074,8134904237789
4483,560,"192.168.1.4",264224311953082,8134904239962
4485,560,"192.168.1.10",439124595336944,8134904285519
4484,560,"192.168.1.4",264224311958100,8134904288130
4486,560,"192.168.1.10",439124595341833,8134904290161
4485,560,"192.168.1.4",264224311963082,8134904292550
4487,560,"192.168.1.10",439124595346852,8134904337978
4486,560,"192.168.1.4",264224311968137,8134904340409
4487,560,"192.168.1.4",264224311973137,8134904342499
4488,561,"192.168.1.10",439124595518222,8134904344667
4489,561,"192.168.1.10",439124595525815,8134904396168
4488,561,"192.168.1.4",264224312144563,8134904401128
4490,561,"192.168.1.10",439124595530907,8134904403954
4491,561,"192.168.1.10",439124595535944,8134904407684
4489,561,"192.168.1.4",264224312152137,8134904443517
4492,561,"192.168.1.10",439124595540833,8134904445985
4490,561,"192.168.1.4",264224312157230,8134904448135
4493,561,"192.168.1.10",439124595545926,8134904450446
4491,561,"192.168.1.4",264224312162249,8134904496021
4494,561,"192.168.1.10",439124595550944,8134904498655
4492,561,"192.168.1.4",264224312167563,8134904504300
4495,561,"192.168.1.10",439124595555963,8134904508588
4493,561,"192.168.1.4",264224312172563,8134904551073
4494,561,"192.168.1.4",264224312177637,8134904553839
4495,561,"192.168.1.4",264224312182637,8134904555990
4496,562,"192.168.1.10",439124595726204,8134904558416
4497,562,"192.168.1.10",439124595733796,8134904602406
4496,562,"192.168.1.4",264224312352267,8134904604961
4498,562,"192.168.1.10",439124595739259,8134904607115
4497,562,"192.168.1.4",264224312359712,8134904609421
4499,562,"192.168.1.10",439124595744204,8134904654355
4498,562,"192.168.1.4",264224312364767,8134904656743
4500,562,"192.168.1.10",439124595749167,8134904658889
4499,562,"192.168.1.4",264224312369786,8134904661256
4501,562,"192.168.1.10",439124595754222,8134904706948
4500,562,"192.168.1.4",264224312374860,8134904709369
4502,562,"192.168.1.10",439124595759278,8134904711475
4501,562,"192.168.1.4",264224312379897,8134904713766
4503,562,"192.168.1.10",439124595764204,8134904759925
4502,562,"192.168.1.4",264224312384915,8134904762482
4503,562,"192.168.1.4",264224312389952,8134904764568
4504,563,"192.168.1.10",439124595934555,8134904766865
4505,563,"192.168.1.10",439124595942259,8134904812626
4504,563,"192.168.1.4",264224312560137,8134904815146
4506,563,"192.168.1.10",439124595947333,8134904820036
4505,563,"192.168.1.4",264224312567600,8134904822298
4507,563,"192.168.1.10",439124595952481,8134904865172
4506,563,"192.168.1.4",264224312573082,8134904867689
4508,563,"192.168.1.10",439124595957407,8134904869845
4507,563,"192.168.1.4",264224312578156,8134904872145
4509,563,"192.168.1.10",439124595962204,8134904923838
4510,563,"192.168.1.10",439124595967074,8134904927369
4508,563,"192.168.1.4",264224312583249,8134904929548
4511,563,"192.168.1.10",439124595971907,8134904931841
4509,563,"192.168.1.4",264224312588286,8134904970147
4510,563,"192.168.1.4",264224312593397,8134904972608
4511,563,"192.168.1.4",264224312598452,8134904974567
4512,564,"192.168.1.10",439124596143796,8134904976820
4513,564,"192.168.1.10",439124596152667,8134905023411
4512,564,"192.168.1.4",264224312768434,8134905025910
4514,564,"192.168.1.10",439124596157926,8134905028001
4513,564,"192.168.1.4",264224312775860,8134905030390
4515,564,"192.168.1.10",439124596162833,8134905075565
4514,564,"192.168.1.4",264224312780971,8134905078071
4516,564,"192.168.1.10",439124596167648,8134905080219
4515,564,"192.168.1.4",264224312785989,8134905082531
4517,564,"192.168.1.10",439124596172444,8134905128324
4516,564,"192.168.1.4",264224312791008,8134905131233
4518,564,"192.168.1.10",439124596177259,8134905133283
4517,564,"192.168.1.4",264224312796100,8134905137745
4519,564,"192.168.1.10",439124596182278,8134905181450
4518,564,"192.168.1.4",264224312801175,8134905183896
4520,565,"192.168.1.10",439124596351148,8134905186142
4521,565,"192.168.1.10",439124596358889,8134905188384
4520,565,"192.168.1.4",264224312976915,8134905234088
4522,565,"192.168.1.10",439124596364148,8134905236763
4521,565,"192.168.1.4",264224312984249,8134905238825
4523,565,"192.168.1.10",439124596369037,8134905241177
4522,565,"192.168.1.4",264224312989323,8134905286359
4524,565,"192.168.1.10",439124596373907,8134905288814
4523,565,"192.168.1.4",264224312994360,8134905290983
4525,565,"192.168.1.10",439124596378833,8134905293334
4524,565,"192.168.1.4",264224312999471,8134905338977
4526,565,"192.168.1.10",439124596384000,8134905341572
4525,565,"192.168.1.4",264224313004563,8134905343686
4527,565,"192.168.1.10",439124596388815,8134905345927
4526,565,"192.168.1.4",264224313009637,8134905391922
4527,565,"192.168.1.4",264224313014675,8134905396355
4528,566,"192.168.1.10",439124596559667,8134905400364
4529,566,"192.168.1.10",439124596567259,8134905404605
4528,566,"192.168.1.4",264224313185082,8134905444498
4530,566,"192.168.1.10",439124596572444,8134905447035
4529,566,"192.168.1.4",264224313192508,8134905449201
4531,566,"192.168.1.10",439124596577370,8134905453872
4530,566,"192.168.1.4",264224313197934,8134905497284
4532,566,"192.168.1.10",439124596582315,8134905499968
4531,566,"192.168.1.4",264224313202971,8134905502039
